student_id,name,password,gender,birth_date,major,major_id,college_code,grade,class_name,enrollment_date,status,email,phone,created_at,updated_at
2024074024,郝桂珍,$2b$12$GIBpG3A3tRzbSj5kVYbg2.UKtKgo4C1CW4vekKap95gxxSa.btsEa,男,2003-11-23,智能科学与技术（国际）,21,2021007,2024,2024007003,2024-09-01,active,2024074024@bupt.edu.cn,19940396659,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074028,黄淑华,$2b$12$fGu82T8.E6EAsWy.t.taSOI5LuFQDw9FpEnDPzAG5kPxhxcTjdQxK,男,2005-12-05,智能科学与技术（国际）,21,2021007,2024,2024007003,2024-09-01,active,2024074028@bupt.edu.cn,19909963774,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074032,李玉,$2b$12$YbblKx.eTlNqzjdHW/RDeOOTKdODNCZgvzm9cPyTWxV3gY5Qzoufm,女,2002-10-14,智能科学与技术（国际）,21,2021007,2024,2024007004,2024-09-01,active,2024074032@bupt.edu.cn,18941020738,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074036,汪旭,$2b$12$4GQP/lnbvOubj2Sbuledk.OIxwxE0mWcBHGre4RgPAWGOBMC62bhG,女,2003-11-26,智能科学与技术（国际）,21,2021007,2024,2024007004,2024-09-01,active,2024074036@bupt.edu.cn,15781240098,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074040,徐畅,$2b$12$0uWSsSlLCt3a/0V1iyiY6uE2I3lkO1EUjvSv29Bz9DjKB.bLSm1u.,男,2004-02-27,智能科学与技术（国际）,21,2021007,2024,2024007004,2024-09-01,active,2024074040@bupt.edu.cn,13916090613,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074044,王玉英,$2b$12$8yKChSoUEYoCZkjbnG6onOmuuQkDPRz8t4OWhvpD/QVSSuiCNxGqO,女,2004-10-30,智能科学与技术（国际）,21,2021007,2024,2024007005,2024-09-01,active,2024074044@bupt.edu.cn,13928901728,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074048,刘秀珍,$2b$12$W5PLGy/F2aFE3apm.w.OReGUW7swSSalKBT/6chpAJ2rLuJTF6hCm,男,2001-08-04,智能科学与技术（国际）,21,2021007,2024,2024007005,2024-09-01,active,2024074048@bupt.edu.cn,17302290141,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074052,王丽丽,$2b$12$Q3.Vps6.cnCGBXuTHfqKUuvH.hV3Nv/PjY9WldR2GIoBeunpzrmSS,男,2004-11-21,智能科学与技术（国际）,21,2021007,2024,2024007006,2024-09-01,active,2024074052@bupt.edu.cn,16767183549,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074056,王敏,$2b$12$i.Xcsaz3S4GQg1e/K73pme9nU1Rf/Swk0vtylrXb/qoFQksYdclHi,女,2001-11-06,智能科学与技术（国际）,21,2021007,2024,2024007006,2024-09-01,active,2024074056@bupt.edu.cn,15911924322,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074060,陈瑜,$2b$12$Bvfg8Ww3mZB/QJEPOkk1tOx/N5Q1asmoRJfkbvov/DMfImk8vwNCG,女,2001-05-07,智能科学与技术（国际）,21,2021007,2024,2024007006,2024-09-01,active,2024074060@bupt.edu.cn,16505182904,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074064,陈东,$2b$12$V/d6Dkdl9xjRuxe8SC2I7e0FTycz87zG9mUXmsF.8x99p8VDHkITi,女,2002-01-29,智能科学与技术（国际）,21,2021007,2024,2024007007,2024-09-01,active,2024074064@bupt.edu.cn,15574291255,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074068,白玉兰,$2b$12$0LPsgnuHCXP9sDGJNxf2fuaWGijhUVKkbzM0UMzUgSdEoaHsqGCbm,男,2004-12-14,智能科学与技术（国际）,21,2021007,2024,2024007007,2024-09-01,active,2024074068@bupt.edu.cn,15554552313,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074072,宋兰英,$2b$12$sz5kuMACIoT9cngdHLfup.foYlz4Yx6yr1FnuapTqitsmquC262ly,女,2004-10-04,智能科学与技术（国际）,21,2021007,2024,2024007008,2024-09-01,active,2024074072@bupt.edu.cn,13014627114,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074076,张玉兰,$2b$12$9XtF9pXlKUn1qWRD5qpTSOqIBkq5qXokLDCEajm3YwwCVOHovwaQ6,女,2003-06-11,智能科学与技术（国际）,21,2021007,2024,2024007008,2024-09-01,active,2024074076@bupt.edu.cn,16396561116,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074080,徐桂英,$2b$12$/X3JZFqcVPXhiFjjUUkcxOh7KdihYRsTsHB71VKbTQzZnZd6SWNea,女,2002-09-15,智能科学与技术（国际）,21,2021007,2024,2024007008,2024-09-01,active,2024074080@bupt.edu.cn,18904122847,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074084,李荣,$2b$12$B1yiUC7yFP1s5Xu0qPoMmul/uguq8avS6SlRyKkRH3EF1ULQcVDT.,男,2004-03-24,智能科学与技术（国际）,21,2021007,2024,2024007009,2024-09-01,active,2024074084@bupt.edu.cn,18469588254,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074088,叶玉兰,$2b$12$MdjbVcAThZ3L5L91.7yrVOFE9d9rs6f4pNZcOsrQaE2Uouq3Jsk6a,男,2003-08-08,智能科学与技术（国际）,21,2021007,2024,2024007009,2024-09-01,active,2024074088@bupt.edu.cn,14583813884,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074092,戴平,$2b$12$OR12PQngKbBbBvimfxXhbuGccsg4.Nurlq2dvm3I7zbxS8d4JX1Rq,女,2003-10-31,智能科学与技术（国际）,21,2021007,2024,2024007010,2024-09-01,active,2024074092@bupt.edu.cn,13280938776,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074096,高艳,$2b$12$.nyqm3SGYgfl0z7yWXd/zuER3hKscW95awkKPJ3VhfVRLexSr4WSu,男,2002-01-21,智能科学与技术（国际）,21,2021007,2024,2024007010,2024-09-01,active,2024074096@bupt.edu.cn,13333017352,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074100,姜华,$2b$12$7G3qXRn5q58qWricBgLuY.hG3Akh6ut.wHmg8Qfiy63QPRhUKTipG,男,2001-03-09,智能科学与技术（国际）,21,2021007,2024,2024007010,2024-09-01,active,2024074100@bupt.edu.cn,14941915705,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074104,向桂芝,$2b$12$7ynLLlDxju/x479itUYtOeNvPO2uVIHv0cxqoOOXhfwSI/5xNfrj.,女,2003-07-06,智能科学与技术（国际）,21,2021007,2024,2024007011,2024-09-01,active,2024074104@bupt.edu.cn,16319645446,2025-12-09 17:38:45,2025-12-09 17:38:45
2024074108,陈坤,$2b$12$sIEF7xdpUxmzlMUF3NRYnOHTrE6JR23eZERCP3Z9sPPdP7sgwGiFu,男,2003-04-29,智能科学与技术（国际）,21,2021007,2024,2024007011,2024-09-01,active,2024074108@bupt.edu.cn,15591181784,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011001,林利,$2b$12$CMzPEjex9FIHANERBTb9meQ3xzMY6eaEomjLxX/7x83kaEcc1pywm,女,2005-01-12,计算机科学与技术,1,2021001,2025,2025001001,2025-09-01,active,2025011001@bupt.edu.cn,17010024174,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011004,韩波,$2b$12$l4q1Ti7CTfCKwO.k8wy7dOYthnTiORtnso9LeCOUHoKaVT3oEVqzS,女,2003-01-09,计算机科学与技术,1,2021001,2025,2025001001,2025-09-01,active,2025011004@bupt.edu.cn,18970566725,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011007,唐明,$2b$12$vHhp8AnVrdqkdCYMdGTEEO/YOUtEHGZRm4dSCCJiD7FiydT1gIil2,女,2002-07-25,计算机科学与技术,1,2021001,2025,2025001001,2025-09-01,active,2025011007@bupt.edu.cn,15250555420,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011010,丁晨,$2b$12$EjacmfPDSFa3.oUF/sVTxOf7IlvXuJSb17JPeZauD7mL7L0SXYe/q,女,2004-01-19,计算机科学与技术,1,2021001,2025,2025001001,2025-09-01,active,2025011010@bupt.edu.cn,13159482252,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011013,钟华,$2b$12$HhncoN/2XSmrE/FtsKO/DOwKiEdNXxHWwkdBU7c1w3CLmRpPBTxcK,男,2004-11-28,计算机科学与技术,1,2021001,2025,2025001002,2025-09-01,active,2025011013@bupt.edu.cn,19374415877,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011016,董娜,$2b$12$l35po6te.rktNI5LCOy4cO12pWoIc9xOwLU1sg9x17EbLc7./n8DG,男,2003-05-16,计算机科学与技术,1,2021001,2025,2025001002,2025-09-01,active,2025011016@bupt.edu.cn,17546820082,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011019,张婷,$2b$12$eEhieLbs2kijx11q4E3bxOL6PCoC2G0j72F0ahA7T1IVxfgDIJXdi,女,2002-07-11,计算机科学与技术,1,2021001,2025,2025001002,2025-09-01,active,2025011019@bupt.edu.cn,17053380377,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011022,李凯,$2b$12$UjZTm..zK8pwaW5pYzQKneP5WQ2cPM1EJM1YWeTOpOrqMO17M4FIq,男,2001-12-02,计算机科学与技术,1,2021001,2025,2025001003,2025-09-01,active,2025011022@bupt.edu.cn,18557205806,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011025,杨建国,$2b$12$878FE6UzAySFLOQvjXAOlOALChInB3EK2jDWfPEwECFvXWcQ6g1rC,男,2003-07-22,计算机科学与技术,1,2021001,2025,2025001003,2025-09-01,active,2025011025@bupt.edu.cn,15500748283,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011028,刘瑞,$2b$12$ewltEd/W7k4mGrQ6TUnHteRw30ynKF5sl0x0WMEieruEfiX5qxXbq,女,2003-10-17,计算机科学与技术,1,2021001,2025,2025001003,2025-09-01,active,2025011028@bupt.edu.cn,16717110279,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011031,王建华,$2b$12$gBxmEXjra98IGrJFYzdsgeckxpC42KU9CoR2QJkWnWpGwvzuzuWIS,男,2002-10-15,计算机科学与技术,1,2021001,2025,2025001004,2025-09-01,active,2025011031@bupt.edu.cn,13280705079,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011034,王秀云,$2b$12$Ie0qR6mHfBQocVxdTCM0aeq79eTM8o4xiLuG4m2M07cKJcBNPbXFW,男,2004-11-20,计算机科学与技术,1,2021001,2025,2025001004,2025-09-01,active,2025011034@bupt.edu.cn,14106407090,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011037,高瑞,$2b$12$r9P5JL3HiL3JHABrIV8efeN0FYYnx3VmrVL.ZcQPINehw4BqVuQbW,男,2002-02-28,计算机科学与技术,1,2021001,2025,2025001004,2025-09-01,active,2025011037@bupt.edu.cn,14263610798,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011040,袁成,$2b$12$6hDMo9bouFlPB3frU.Nn1.2VwoRpo8EdNeyTyzVUFPYv5JgvvsdE.,男,2003-06-11,计算机科学与技术,1,2021001,2025,2025001004,2025-09-01,active,2025011040@bupt.edu.cn,16770364432,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011043,段桂英,$2b$12$LpECG3QQ6KrkXPpyjy3N4eJmzWS.5xNlnaqd8e4eJ4lflmacC7f.O,女,2004-04-03,计算机科学与技术,1,2021001,2025,2025001005,2025-09-01,active,2025011043@bupt.edu.cn,19758940093,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011046,沈娟,$2b$12$IMzCEYg025U4ucspafg4MO1/kbOExpVzz6RGVJJWQf0bB3xSFbe5i,女,2004-11-27,计算机科学与技术,1,2021001,2025,2025001005,2025-09-01,active,2025011046@bupt.edu.cn,13094489619,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011049,张帆,$2b$12$cSf/i9Rb8a4qxBedMVGXeeKwsKwlZD6g/doTNGNO6LGm9Y0MOYWSe,女,2004-04-15,计算机科学与技术,1,2021001,2025,2025001005,2025-09-01,active,2025011049@bupt.edu.cn,17384315638,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011052,刘凤兰,$2b$12$hR6G1z6faAshBzckIkJft.sCosV/9NQuucBDBdyLLdeTXtRmqKh72,女,2002-07-27,计算机科学与技术,1,2021001,2025,2025001006,2025-09-01,active,2025011052@bupt.edu.cn,13238964988,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011055,廖鹏,$2b$12$rfbsvhLMoTQqua3UVASV6.81vWtke3Dueoi47gdx2lot73ZuYuLAy,女,2003-11-20,计算机科学与技术,1,2021001,2025,2025001006,2025-09-01,active,2025011055@bupt.edu.cn,19216195853,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011058,刘旭,$2b$12$RHmcII1Xs4CUOKU/kuUgVOg1Y43KHYFSIJDJoY7a6owYZRCPjZpBC,男,2002-10-17,计算机科学与技术,1,2021001,2025,2025001006,2025-09-01,active,2025011058@bupt.edu.cn,18057346268,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011061,张楠,$2b$12$O41/3EIEymf3C2/0gWRHF..wFqbEo9ezR8FKJugEYzkO11POfgfAe,女,2002-06-13,计算机科学与技术,1,2021001,2025,2025001007,2025-09-01,active,2025011061@bupt.edu.cn,19776563135,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011064,司丽华,$2b$12$2m71z7EymQMJz6A3CydjAuhytv6ZwScgd7RAGNLquHjgxODFUYb5m,男,2003-09-23,计算机科学与技术,1,2021001,2025,2025001007,2025-09-01,active,2025011064@bupt.edu.cn,18316892431,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011067,张志强,$2b$12$DU80hnCFG0GpF6y41HUjx.xCZ47SqM1LaqBzx8As8lXH9DH6B4myW,男,2002-04-01,计算机科学与技术,1,2021001,2025,2025001007,2025-09-01,active,2025011067@bupt.edu.cn,15992829353,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011070,黄桂珍,$2b$12$ry3wS/cbF2dneJCmdY10LO0dZGFrfnzSEQ5WwRPYsUa0JgRit3Xiq,男,2004-10-22,计算机科学与技术,1,2021001,2025,2025001007,2025-09-01,active,2025011070@bupt.edu.cn,19048104487,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011073,徐敏,$2b$12$x3.wVSfug0miZgC/BOdypep8D3iLvHJtuzlTkloRXHkmVnIBLXLjm,女,2004-06-22,计算机科学与技术,1,2021001,2025,2025001008,2025-09-01,active,2025011073@bupt.edu.cn,13197047835,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011076,张春梅,$2b$12$FgJB4NGi8d1Z/QYQvmKhvufRP0BRhgwNoEgmTMA7JWkmeCRwTw9ze,男,2004-06-05,计算机科学与技术,1,2021001,2025,2025001008,2025-09-01,active,2025011076@bupt.edu.cn,14646910535,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011079,钟玉珍,$2b$12$T8Ura6p1eW/2YTqciY7ygeN.JWaDgeaHW9VAhHmv4mrIlEmEmWwmO,女,2003-12-06,计算机科学与技术,1,2021001,2025,2025001008,2025-09-01,active,2025011079@bupt.edu.cn,14808193450,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011082,徐畅,$2b$12$Aj0sXhPQUIn1knaq3KC6fOMVAl.x7RsmSdLqW9lJ3k6GuV.NzSPpK,女,2003-08-13,计算机科学与技术,1,2021001,2025,2025001009,2025-09-01,active,2025011082@bupt.edu.cn,18602514668,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011085,郭琴,$2b$12$ocA.n9D9doWxXgkO.nMQzO5JSfk5H5Kz1Tt2UWo7AStX.GdqvdM86,男,2002-03-05,计算机科学与技术,1,2021001,2025,2025001009,2025-09-01,active,2025011085@bupt.edu.cn,14196344173,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011088,杨峰,$2b$12$zX3SWdgEm/IoDinol2nxne4Smp3pxufnJDEx1ZRmC.3mF6CWhlMhy,男,2003-06-04,计算机科学与技术,1,2021001,2025,2025001009,2025-09-01,active,2025011088@bupt.edu.cn,15243005147,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011091,王莉,$2b$12$UYRqigt2CRwGaoImUZ09yu7/oIo6KjCVgOBvf3A2HGETnyd4p63.a,女,2002-09-17,计算机科学与技术,1,2021001,2025,2025001010,2025-09-01,active,2025011091@bupt.edu.cn,16764692780,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011094,朱丹丹,$2b$12$//KueXLz6hwxjd43o00wTuTgIY68UvPk/oA8tAkqs0TBwCS//QZIa,女,2005-07-31,计算机科学与技术,1,2021001,2025,2025001010,2025-09-01,active,2025011094@bupt.edu.cn,19235929104,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011097,严兵,$2b$12$8RnrCNQ4GhfjsVPKELAeZeVyS2htCjevoQDIRYTxcYSMBbfdcF4Ou,男,2004-07-24,计算机科学与技术,1,2021001,2025,2025001010,2025-09-01,active,2025011097@bupt.edu.cn,18290997041,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011100,黎丽,$2b$12$OdDHlcdsor42bTpPyTzMbeAgLkAK/F8G4bpw/OJiF60kBTRUJQDy2,男,2003-06-09,计算机科学与技术,1,2021001,2025,2025001010,2025-09-01,active,2025011100@bupt.edu.cn,19412525757,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011103,魏东,$2b$12$/u0JBJU918pMpbPCRmpMBOdXUyZ9kcd0b.a0rRUmLzpcplNcOnAtm,男,2003-03-27,计算机科学与技术,1,2021001,2025,2025001011,2025-09-01,active,2025011103@bupt.edu.cn,16217692502,2025-12-09 17:38:45,2025-12-09 17:38:45
2025011106,陈建,$2b$12$kqZkSlVuyHmcJifXJgKIDOnqhmaepxyG5/LwyF/LeIz2T0a2fY6FC,男,2003-01-12,计算机科学与技术,1,2021001,2025,2025001011,2025-09-01,active,2025011106@bupt.edu.cn,18761239297,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012002,李伟,$2b$12$7Py2bRdU.oeM7xL0mdZiLO01zHgRBPrP5i3oWPX0nVO1AUxiK4A72,男,2003-01-30,软件工程,2,2021001,2025,2025001001,2025-09-01,active,2025012002@bupt.edu.cn,14199650051,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012005,徐桂芳,$2b$12$K2IFqrmn36k6krn7E.X.D.1Vhbs0hx0S5yo6YQbxuTBZadeXQHgD6,男,2002-03-14,软件工程,2,2021001,2025,2025001001,2025-09-01,active,2025012005@bupt.edu.cn,16520130852,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012008,田莉,$2b$12$YI3Z7i.mYqsGIO9gQNR/YeX7xDEKXfduDcYPVGgUuWrzxRmxDbtrO,女,2004-07-18,软件工程,2,2021001,2025,2025001001,2025-09-01,active,2025012008@bupt.edu.cn,14271244427,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012011,李荣,$2b$12$J93v2DH5oHhQbE9XPFWZQuhtXnQp3jOmLfn8z1O1T/ReO3b22UlgW,男,2004-05-18,软件工程,2,2021001,2025,2025001002,2025-09-01,active,2025012011@bupt.edu.cn,18628394480,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012014,朱芳,$2b$12$cYK2TS.Vi7F5bDWjH50vLuO4Dh4pb05PWG4QV9SAD2oOG60yWvWA.,女,2003-08-17,软件工程,2,2021001,2025,2025001002,2025-09-01,active,2025012014@bupt.edu.cn,16944292096,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012017,包鑫,$2b$12$7HAXA0KEyR3uYF2inIssL.b1gzAUXS3G7yivEgZzmPTGCK75nuXty,男,2002-07-26,软件工程,2,2021001,2025,2025001002,2025-09-01,active,2025012017@bupt.edu.cn,15470589692,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012020,王秀华,$2b$12$DoYS3E6FNtCHvy10ATYP8OVzjlZZziafYlDx6LkCA/QDBP3rU68Gy,女,2002-12-19,软件工程,2,2021001,2025,2025001002,2025-09-01,active,2025012020@bupt.edu.cn,14534179704,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012023,黄红,$2b$12$J7bwVuB7N7VqllIFU2/zM.HwhL9iZ98EIWVbf.LStXvq/SfUXltXS,女,2003-05-07,软件工程,2,2021001,2025,2025001003,2025-09-01,active,2025012023@bupt.edu.cn,15275645236,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012026,高玉珍,$2b$12$L2GpU8DbJ7pwaabsEPqIy.yqgRoQWHmBRnDR5vejkZQsFcF3cogQ2,男,2005-06-02,软件工程,2,2021001,2025,2025001003,2025-09-01,active,2025012026@bupt.edu.cn,14567618062,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012029,蔡秀华,$2b$12$28heR6o3gsGPDLuqptrwSO0cJI9TqacF6JpbqsAl4lNkzXZ6VAZmm,女,2001-06-10,软件工程,2,2021001,2025,2025001003,2025-09-01,active,2025012029@bupt.edu.cn,15981229326,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012032,魏桂香,$2b$12$IFlCE9RSgHpcXKNa6EOyy.Li6cKKBHMCcwz7aG0BAYjalkyK8T.nW,男,2001-06-10,软件工程,2,2021001,2025,2025001004,2025-09-01,active,2025012032@bupt.edu.cn,18002583478,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012035,刘桂荣,$2b$12$.osBsFeZLiIqyIaIdnBcPev3m6RO/idjylETJrjZSw1C0vKOZeq4S,女,2003-09-01,软件工程,2,2021001,2025,2025001004,2025-09-01,active,2025012035@bupt.edu.cn,15417341301,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012038,黄桂芳,$2b$12$x3QGPa1RI8sON96w8bMqIeUbv2HZVHZEMakswGzjlBXHlu7H0ZF2m,男,2003-03-06,软件工程,2,2021001,2025,2025001004,2025-09-01,active,2025012038@bupt.edu.cn,19534414092,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012041,郝桂香,$2b$12$UPNzPuxPudELd1WXJnsx1OD17MZnltcgnIEpNKr3LkaYe./rG1Lmm,女,2003-07-09,软件工程,2,2021001,2025,2025001005,2025-09-01,active,2025012041@bupt.edu.cn,16654708297,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012044,刘玉华,$2b$12$6JJKuKUW1g5TNTHgJN2pN.eHgRiTo4OmisJ8h8ogA1Gdm2vilI8qi,男,2003-05-04,软件工程,2,2021001,2025,2025001005,2025-09-01,active,2025012044@bupt.edu.cn,16209656534,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012047,董桂芳,$2b$12$eYqJl/UzineNQFDsd.rsyOgaCKNX4wlMHXIEjYFkMdVtDFF9uhGlm,男,2003-04-18,软件工程,2,2021001,2025,2025001005,2025-09-01,active,2025012047@bupt.edu.cn,15144759594,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012050,樊想,$2b$12$EaCP9Id7VsVq8JtYziYNW.Zx05WMUNmYSdrKwXXduN9wTolPzjhf6,女,2001-12-01,软件工程,2,2021001,2025,2025001005,2025-09-01,active,2025012050@bupt.edu.cn,15450033996,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012053,翁柳,$2b$12$/ouDBcxJhaSZNXl8d.s9iejOdu7OCVWqubw90CJrdg38Il2wmiGhu,女,2003-08-27,软件工程,2,2021001,2025,2025001006,2025-09-01,active,2025012053@bupt.edu.cn,18012546280,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012056,朱红梅,$2b$12$iuSOnZtgpP6gRyPi2EJab.BMF9spE.ukB4i3cOWm3JdEUfPj1fBem,女,2002-10-29,软件工程,2,2021001,2025,2025001006,2025-09-01,active,2025012056@bupt.edu.cn,19417020309,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012059,焦畅,$2b$12$b7Q89xz/RftJGctqRcw1KOBJ8YKgHmaxLbcilkxG/lVyR1GV2frGm,男,2003-12-26,软件工程,2,2021001,2025,2025001006,2025-09-01,active,2025012059@bupt.edu.cn,16243239955,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012062,杨东,$2b$12$iqZPSXcDMpn/odw8ASbTJOcktWJB1JqhfGqncbXlV4PqG/6SUFwWW,女,2002-12-20,软件工程,2,2021001,2025,2025001007,2025-09-01,active,2025012062@bupt.edu.cn,18063550356,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012065,廖玉华,$2b$12$gv9oXG5nsZ0xMO21E6.SRu1eP3tcFMsHnEy.yESfc4JCUtBRzSodq,女,2004-09-23,软件工程,2,2021001,2025,2025001007,2025-09-01,active,2025012065@bupt.edu.cn,13017072575,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012068,郝莉,$2b$12$NgRO4mbqSGucPcLTC49AUeVy5nTOt0Ntto.x6o2RGODJw12jTmleO,女,2003-10-09,软件工程,2,2021001,2025,2025001007,2025-09-01,active,2025012068@bupt.edu.cn,18920395576,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012071,董佳,$2b$12$yaoGjcfQ/UllCr.cryRbSerCZNV8wcKZ7nrQZO1keQVXt1bUKyErS,女,2003-07-28,软件工程,2,2021001,2025,2025001008,2025-09-01,active,2025012071@bupt.edu.cn,17973480208,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012074,张桂芝,$2b$12$DcSIM/I.IhzCV09Zy7hQGO5qDb0UKdab1nQM3cq6ffuCF.A6miiye,女,2004-05-11,软件工程,2,2021001,2025,2025001008,2025-09-01,active,2025012074@bupt.edu.cn,18193889764,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012077,周欣,$2b$12$hEaUX0LuiAwqCVSjGALkIunH9YwSD451bw9j14adx67ONRcy6HT0e,男,2004-01-16,软件工程,2,2021001,2025,2025001008,2025-09-01,active,2025012077@bupt.edu.cn,14840325135,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012080,曾欣,$2b$12$f19Aul5/tScPzPKX/iiLo.j.QfsOIjsPeOrzlvRAGHJngZ.tfciFW,男,2004-02-05,软件工程,2,2021001,2025,2025001008,2025-09-01,active,2025012080@bupt.edu.cn,15230040291,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012083,陈萍,$2b$12$WODt.diYsXyzIbbbdHmidOyDqbYRzHECX/JsOQB2KOXPmjvBOUOr.,女,2002-06-09,软件工程,2,2021001,2025,2025001009,2025-09-01,active,2025012083@bupt.edu.cn,16248450801,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012086,陈成,$2b$12$bH8AMJjSpOw6hzRb5w473ubBo0fdnucFxJiWa8BePSa6vMyAZLo2i,男,2002-09-06,软件工程,2,2021001,2025,2025001009,2025-09-01,active,2025012086@bupt.edu.cn,14804127129,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012089,陈雪,$2b$12$8wXBxttkBKNcAnX.GQm.U.IrvdkWEDBjzoTuL.aJd2hP09FCwHVQm,女,2002-02-27,软件工程,2,2021001,2025,2025001009,2025-09-01,active,2025012089@bupt.edu.cn,17664225507,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012092,岳丽华,$2b$12$KfHnEBNACtQhGQ.bSERXIuomOu/y7WT1AypBhdlxEoPbNTT2Rt3eS,男,2004-08-29,软件工程,2,2021001,2025,2025001010,2025-09-01,active,2025012092@bupt.edu.cn,19051443565,2025-12-09 17:38:45,2025-12-09 17:38:45
2025012095,邓荣,$2b$12$VLwmcF2GGN13ZqCR/R14TuFzMNqEsDFCkXuOCw1ctzyM2/zidl7de,女,2004-06-30,软件工程,2,2021001,2025,2025001010,2025-09-01,active,2025012095@bupt.edu.cn,13332577583,2025-12-09 17:38:45,2025-12-09 17:38:45
